country,province,title,variety,points,price,description
Italy,Northeastern Italy,Cliffhanger 2013 Estate Grown Proprietary Red Blend Red (Vigneti delle Dolomiti),Red Blend,87,14.0,"A blend of 70% Teroldego and 30% Lagrein, this opens with aromas of forest floor, crushed blackberry, toasted oak and vanilla. The simple, straightforward palate offers dried black cherry, espresso and a mocha note alongside dusty tannins."
Italy,Central Italy,Campo della Maestà 2010  Montefalco Rosso,Red Blend,87,23.0,"Aromas of crushed violet, earth, toasted oak, espresso and wood chips lead the nose. The evolved palate offers prune, dried cherry, roasted coffee bean and ground pepper notes alongside assertive tannins."
Italy,Veneto,Cecilia Beretta 2009 Terre di Cariano Riserva  (Amarone della Valpolicella Classico),Red Blend,87,40.0,"Aromas of scorched earth, leather, mature black fruit and a touch of graphite lead the nose on this full-bodied, straightforward wine. The solid palate offers up plum and dried black cherry alongside astringent tannins that give it a clipped finish."
Italy,Tuscany,Cecchi 2013 Bonizio Red (Toscana),Red Blend,86,12.0,"Subtle aromas of blue flowers and red berry lead the nose of this easy-drinking blend of 80% Merlot and 20% Sangiovese. The round, fruity palate doles out red cherries and red currants alongside bright acidity and soft tannins. It's made to be drunk young, so enjoy now."
Italy,Sicily & Sardinia,Terrazze dell'Etna 2012 Carusu  (Etna),Red Blend,89,34.0,"Earthy scents of scorched earth, underbrush, licorice and dark berry emerge in the glass. The firm palate offers tastes of black raspberry, sage, toast, oak and espresso alongside assertive tannins that leave a drying finish."
Italy,Tuscany,I Giusti e Zanza 2011 Belcore Red (Toscana),Red Blend,89,27.0,"With aromas of violet, tilled soil and red berries, this blend of Sangiovese and Merlot recalls sunny Tuscany. It's loaded with wild cherry flavors accented by white pepper, cinnamon and vanilla. The palate is uplifted by vibrant acidity and fine tannins."
Italy,Veneto,Domìni Veneti 2007 Vigneti di Jago  (Amarone della Valpolicella Classico),Red Blend,89,70.0,"Aromas of tobacco, coffee, mocha and plum cake lead the nose on this brawny wine. The dense, one-dimensional palate delivers chocolate-covered cherry, vanilla and bitter prune alongside polished tannins. Drink through 2017."
Italy,Veneto,Gamba 2010 Le Quare  (Amarone della Valpolicella Classico),Red Blend,89,50.0,"Leafy underbrush, wet soil, prune and spicy plum cake aromas lead the nose on this robust wine. The palate delivers ripe black plum, blueberry extract, black pepper and bitter dark chocolate alongside chewy tannins. It finishes with a graphite note."
Italy,Veneto,Monteci 2009  Amarone della Valpolicella Classico,Red Blend,89,55.0,"Underbrush, tobacco, black cherry and grilled herb aromas waft from the glass of this dense wine. The warm palate offers prune marinated in spirits, raisin, black pepper and mocha alongside bracing tannins that leave a drying finish."
Italy,Veneto,Pasqua 2011  Amarone della Valpolicella,Red Blend,89,40.0,"This robust wine has aromas of blackberry, plum, espresso and spice. The palate offers fleshy black cherry, raisin, roasted coffee bean and mocha notes alongside chewy tannins and soft acidity."
Italy,Tuscany,Carpineto 2009 Molin Vecchio Red (Toscana),Red Blend,91,65.0,"Made with 80% Sangiovese, 10% Syrah and 10% Cabernet Sauvignon, this offers aromas of forest floor, scorched earth, roasted coffee bean and dark spice. The firm dense palate offers blackberry jam, dried cherry, licorice and espresso alongside substantial close-grained tannins that give the finish grip."
Italy,Veneto,Pasqua 2012 Black Label  (Amarone della Valpolicella),Red Blend,89,45.0,"Aromas of toast, roasted coffee bean, stewed plum and a whiff of underbrush lead the nose. The solid palate offers dried black cherry, raspberry jam, nutmeg and black pepper alongside tightly woven tannins. Drink 2017–2022."
Italy,Tuscany,Fattoria di Grignano 2012  Chianti Rufina,Red Blend,87,15.0,"This blend of 85% Sangiovese, 10% Can aiolo and 5% other red grapes opens with aromas of ripe dark-skinned fruit, crushed blue flowers and a whiff of clove. The easygoing palate offers dried black cherry, espresso and a hint of anise alongside dusty tannins."
Italy,Tuscany,Cantine Bellini 2012  Chianti Rufina,Red Blend,87,17.0,"Truffle, forest floor, wild berry and scorched soil aromas lead the nose of this easygoing, earthy red. The lively palate offers juicy wild cherry and a hint of cake spice alongside pliant tannins. It would pair nicely with hearty Tuscan soups."
Italy,Tuscany,Farnetella 2011 Riserva  (Chianti Colli Senesi),Red Blend,87,25.0,"Made with Sangiovese and small amounts of Cabernet Sauvignon and Merlot, this opens with aromas of blackberry, grilled herb, cedar and toasted oak. The palate offers raw cherry, vanilla, anise and a hint of espresso alongside dusty tannins that leave a drying finish. Drink sooner rather than later as the fruit is drying up."
Italy,Tuscany,Fattoria di Petrognano 2011 Meme Riserva  (Chianti),Red Blend,87,19.0,"Aromas of red berry, savory herb and a balsamic note lead the nose. The ripe palate delivers black cherry, crushed plum, sage and licorice. Soft acidity and fine-grained tannins provide the framework. Drink through 2016."
Italy,Tuscany,Fattoria Petriolo 2011 Riserva  (Chianti),Red Blend,87,20.0,"A blend of Sangiovese, Merlot and Cabernet aged in barriques, this opens with aromas that recall perfumed berry, wild violet and a balsamic note. The dense, ripe palate doles out ripe black plum, crushed wild cherry, toast and roasted coffee bean alongside soft acidity and chewy tannins. Drink through 2016."
Italy,Veneto,Stefano Accordini 2008 Passo Red (Rosso del Veronese),Red Blend,88,35.0,"Almost too much of a good thing, Passo is a thick, jammy and modern blend of traditional Italian grapes and international varieties such as Cabernet Sauvignon and Merlot. This is a bold, big wine with a thick, chewy mouthfeel that should be paired with aged cheese or succulent meat."
Italy,Northeastern Italy,Albino Armani 2005 Foja Tonda Casetta Red (Trentino),Red Blend,88,,"Foja Tonda, also known as “Casetta,” is an extremely rare grape variety found in the Trentino area of northern Italy that shows ripe fruit and plum aromas with soft, mellow tannins. It provides enough density and concentration to pair with winter meat dishes."
Italy,Veneto,Stefano Accordini 2007 Passo Red (Rosso del Veronese),Red Blend,88,35.0,"Almost too much of a good thing, Passo is a thick, jammy and modern blend of traditional Italian grapes and international varieties such as Cabernet Sauvignon and Merlot. This is a bold, big wine with a thick, chewy mouthfeel that should be paired with aged cheese or succulent meat."
Italy,Veneto,Pasqua 2007 Villa Borghetti Metodo Passimento Red (Veneto),Red Blend,88,,"Native Corvina and Croatina grapes are air-dried (the so-called passimento process) to create a distinctly concentrated and powerful red wine from the Verona area of northern Italy. The wine shows smooth, soft tannins and round fruit flavors."
Italy,Tuscany,Aia Vecchia 2008 Sorugo  (Bolgheri Superiore),Red Blend,95,40.0,"Amazing plushness and richness characterizes this impressive offering from Aia Vecchia. It's hard to match the beauty of this wine, which expresses itself as dark chocolate, cherry liqueur, black licorice, cigar box and dark spice. Soft, plush, super-rich tannins characterize the mouthfeel."
Italy,Veneto,Prà 2008  Amarone della Valpolicella,Red Blend,91,70.0,"This robust Amarone has an earthy fragrance of underbrush, mushroom and tobacco leaf along with plum and spice notes. The dense, delicious palate offers rich black cherry, ripe raspberry, cinnamon and vanilla. It's concentrated, with a velvety texture."
Italy,Tuscany,Fattoria Mantellassi 2011 San Giuseppe  (Morellino di Scansano),Red Blend,89,16.0,"A blend of 85% Sangiovese, 10% Cabernet Sauvignon and 5% Canaiolo, it opens with aromas of violet, raspberry and spice. The juicy, forward palate delivers black cherry accented with notes of white pepper and espresso."
Italy,Tuscany,Fietri 2009 Riserva  (Chianti Classico),Red Blend,89,40.0,"This blend of 90% Sangiovese, 5% Merlot and 5% Alicante opens with earthy aromas of turned soil, espresso, tobacco leaf and black fruit. The earthy element carries over to the palate together with black cherry, white pepper, licorice and coffee alongside firm but refined tannins."
Italy,Tuscany,Morisfarms 2012 Moris  (Morellino di Scansano),Red Blend,89,15.0,"From one of the denomination's leading producers, this wine has a lovely floral and fruit fragrance of violets, iris, and woodland berries punctuated with a note of exotic spices. The straightforward palate offers juicy black cherry, black pepper and clove alongside elegant tannins."
Italy,Tuscany,Setriolo 2009 Riserva  (Chianti Classico),Red Blend,89,42.0,"Made from 95% Sangiovese and 5% Merlot, this leads off with aromas of exotic spices, incense and blue flower along with toasted sensations. The palate delivers ripe black cherry, espresso, roasted coffee bean and black pepper along with a hint of orange peel. It's brooding and tightly tannic so give this a few more years. Drink 2015–2019."
Italy,Tuscany,Fattoria di Magliano 2012 Heba  (Morellino di Scansano),Red Blend,89,20.0,"Aromas of raspberry and blue flower open this lovely wine. The juicy palate offers ripe marasca cherry while cinnamon and white pepper add depth. This isn't very complicated, but who cares—the delicious flavors and smooth tannins make it an absolute joy to drink. Not an ager so enjoy soon."
Italy,Tuscany,Val delle Rose 2010 Riserva  (Morellino di Scansano),Red Blend,89,25.0,"Made from 90% Sangiovese plus other grapes, it opens with subtle aromas of blue flowers, black berries and toasted sensations. The juicy, dense palate offers ripe black cherry and raspberry spiced up with notes of black pepper and clove. Polished and extremely friendly, this is ready to be enjoyed soon."
Italy,Tuscany,Banfi 2013 Fonte alla Selva Gran Selezione  (Chianti Classico),Red Blend,89,,"Blue flower, red berry, mocha and a whiff of chopped herb aromas meld together on this vibrant red. The fresh, round palate offers sour cherry, chocolate, coffee and a hint of star anise. Fine-grained tannins and bright acidity provide the lithe framework."
Italy,Tuscany,Castello di Cacchiano 2011  Chianti Classico,Red Blend,89,25.0,"Aromas suggesting underbrush, charred earth, toast and mature plum lead the nose. The forward, full-bodied palate offers dried black cherry, licorice and a hint of tobacco alongside polished tannins. It's already accessible so enjoy over the next few years."
Italy,Tuscany,Vecchie Terre di Montefili 2011 Riserva  (Chianti Classico),Red Blend,89,45.0,"Alluring scents of fragrant blue flower, rose, chopped mint, sunbaked earth and red berry mingle in the glass. The aromas carry over to the medium-bodied palate, along with mature black cherry and a hint of brown spice. Close-grained tannins leave a firm finish."
Italy,Tuscany,La Porta di Vertine 2011  Chianti Classico,Red Blend,93,30.0,"Concentrated and delicious, this is made with organically grown Sangiovese and 10% Canaiolo and Colorino. It delivers ripe black cherry, blue flower, leather, white pepper, cinnamon and a hint of vanilla alongside firm, velvety tannins. It's already accessible so enjoy now–2016."
Italy,Northeastern Italy,Egger-Ramer 2013 Reiesegger St. Magdalener Classico Red (Alto Adige),Red Blend,87,17.0,"Aromas of red currant, blue flower and a whiff of baking spice come together in the glass. Made with 90% Schiava and 10% Lagrein, the easygoing palate offers toast, red berry and vanilla. It's made to be enjoyed young so drink soon."
Italy,Tuscany,Lecci e Brocchi 2012 Il Chiorba Riserva  (Chianti Classico),Red Blend,91,36.0,"Forest floor, tilled soil, ripe berry and a balsamic note of menthol slowly unfold on this smooth, savory wine. The dense, chewy palate doles out fleshy black cherry, mocha, anise and vanilla alongside polished tannins and fresh acidity. It's smooth, easy drinking and delicious. Drink from 2017 to 2022."
Italy,Tuscany,Principe Corsini 2013 Le Corti  (Chianti Classico),Red Blend,91,25.0,"Smooth and juicy, this opens with aromas of wild berry, blue flower and a whiff of grilled herb. The soft, succulent palate doles out black cherry, chopped mint, cinnamon and a hint of mocha alongside dusty tannins and bright acidity. It's rather straightforward but delicious."
Italy,Tuscany,Castellare di Castellina 2013 Il Poggiale Riserva  (Chianti Classico),Red Blend,91,40.0,"This vibrant, polished red opens with a potpourri of red berry, floral and spice aromas. The bright, juicy palate doles out succulent red cherry, raspberry, anise and cinnamon while lithe tannins and lively acidity provide balance and a smooth, easy-drinking texture."
Italy,Tuscany,Castello Banfi 1998 Tavernelle Cabernet Sauvignon (Sant'Antimo),Cabernet Sauvignon,89,41.0,"This 100% Cabernet Sauvignon from near Montalcino shows plenty of youthful character. It has deep earth, tobacco and tar notes on a black-fruit nose, expansive cassis and blackberry flavors, and a tight, structured mouthfeel that should relax if given the three or so years it deserves. Very New World in style."
Italy,Sicily & Sardinia,Palari 2005 Rosso del Soprano Red (Sicilia),Red Blend,88,39.0,"There's an interesting elegance to this wine that appears in the form of bright berry, toasted nut and a light dusting of exotic spice. The wine is compact and streamlined and tastes much more refined than your standard Sicilian red."
Italy,Central Italy,Villa Gianna 2011 Nobilvite  (Circeo),Red Blend,84,10.0,Nobilvite (Merlot and Cabernet Sauvignon) offers slightly disjointed aromas of black fruit and prune backed by green olive and caper. There's a touch of sourness on the otherwise short finish.
Italy,Tuscany,Col d'Orcia 2004 Olmaia Cabernet Sauvignon (Sant'Antimo),Cabernet Sauvignon,95,75.0,"Olmaia is a pure expression of Cabernet Sauvignon that hits all the right marks. You can taste the variety's natural flavors but they never seem green or medicinal. Instead the wine is plush, soft, round and opulent, with ideal harmony and balance and beautiful delivery of chocolate, cherry, vanilla and herbal aromas. The wine almost exaggerates, if possible, its generosity and roundness."
Italy,Tuscany,Podere L'Aione 2004 Etico Red (Toscana),Red Blend,94,48.0,"Made with mostly Merlot, with smaller percentages of Petit Verdot, Cabernet Sauvignon and Cabernet Franc, this expertly blended red delivers a bright assortment of penetrating aromas: Exotic spice, cola, black peppercorn, leather, espresso and blackberry work together in beautiful harmony. Fine mineral accents that add yet one more interesting layer to this streamlined wine."
Italy,Tuscany,Mazzei 2004 Tenuta Belguardo  (Maremma),Red Blend,94,60.0,"This top-notch blend of Cabernet Sauvignon and Cabernet Franc from Mazzei's beautiful Maremma property boasts thick, modern concentration and pretty renderings of red fruit, vanilla and exotic spice. It has excellent texture in the mouth and is velvety and lively at the same time."
Italy,Tuscany,Cabreo 2004 Il Borgo Red (Toscana),Red Blend,93,56.0,"Cabreo is a bulldozer of a wine with brawny power, solid dimension and hearty aromas of smoked bacon, black ink, tar and chocolate fudge. The blend is 70-30 Sangiovese and Cabernet and the dense concentration achieved with these two grapes is remarkable."
Italy,Tuscany,La Calonica 2010 Riserva  (Vino Nobile di Montepulciano),Red Blend,90,35.0,"Round and soft, this wine opens with an intense fragrance of mint, alpine herbs and whiffs of woodland berries. The fresh palate delivers crushed Bing cherry, cinnamon and clove alongside smooth tannins. Drink now–2018."
Italy,Tuscany,Vignavecchia 2010 Riserva Odoardo Beccari  (Chianti Classico),Red Blend,90,50.0,"Blue flower, ripe plum, vanilla, underbrush and leather aromas waft out of the glass. The palate delivers black cherry, coffee, toast, black pepper and clove alongside tightly-knit tannins. Drink 2015–2020."
Italy,Tuscany,I Sodi 2011  Chianti Classico,Red Blend,90,30.0,"Soft and forward, this opens with aromas of ripe plum, violet, leather, tilled earth and baking spices. The warm palate delivers fleshy black cherry accented with anisette and white pepper alongside round tannins. This is delicious but already evolved, so enjoy soon."
Italy,Tuscany,Lamole di Lamole 2010 Blu Label  (Chianti Classico),Red Blend,90,19.0,"Blue flower, moist soil, black berries and leather lead the nose on this vibrant blend of 80% Sangiovese, 10% Cabernet Sauvignon and 10% Merlot. The savory palate doles out black cherry, red currants, white pepper, clove and a hint of mocha alongside velvety tannins and fresh acidity."
Italy,Veneto,Aldegheri 2005 Il Groto Red (Rosso del Veronese),Red Blend,85,18.0,"This is a thin and easy blend of Corvina, Rondinella, Croatina and Dindarella with sweet aromas of blueberry, forest floor, bramble and grassy notes that make a good companion to informal meals at home. The wine is tart and slightly bitter with straightforward berry favors."
Italy,Tuscany,Carpineto 2013  Chianti Classico,Red Blend,88,19.0,"Savory and approachable, this opens with earthy aromas of tilled soil, ripe plum, dark berry and a whiff of game. The straightforward palate delivers juicy black cherry, blackberry, clove and white pepper alongside polished tannins."
Italy,Tuscany,Le Fonti 2012  Chianti Classico,Red Blend,88,22.0,"Ripe blackberry, blueberry, violet and cooking spice aromas all come together on this blend of Sangiovese and a small amount of Merlot and Cabernet Sauvignon. The palate offers up juicy black cherry, plum steeped in spirits, white pepper and clove while firm, chewy tannins hold it all together. Drink through 2018."
Italy,Tuscany,Ziobaffa 2015 Red (Toscana),Red Blend,88,22.0,"Made with 80% Sangiovese and 20% Syrah, this has aromas of red berry and green tea leaf. The scents carry over to the fresh palate, along with black currant, cinnamon and white pepper. Supple tannins support the juicy flavors."
Italy,Tuscany,Ambrogio e Giovanni Folonari 2013 Cabreo Il Borgo Red (Toscana),Red Blend,88,57.0,"Made with 70% Sangiovese and 30% Cabernet Sauvignon, this offers aromas of baked plum, espresso, and baking spice. The robust palate opens with black fruit, chocolate and licorice alongside gripping tannins. You'll also notice the warmth of evident alcohol on the close."
Italy,Tuscany,Baracchi 2012 Ardito Red (Toscana),Red Blend,88,54.0,"Made with 50% Cabernet Sauvignon and 50% Syrah, this opens with delicate aromas of cassis and sandalwood. The palate delivers dried black cherry, toast, licorice and black pepper alongside gripping tannins."
Italy,Tuscany,Marchesi de' Frescobaldi 2012 Pietraregia Riserva  (Morellino di Scansano),Red Blend,88,25.0,"Wild berry, dark brown spice, French oak and underbrush aromas lead the way. The medium-bodied palate displays ripe black cherry, cranberry, vanilla and dried aromatic herb alongside taut, tightly wound tannins."
Italy,Tuscany,Livernano 2011 Riserva  (Chianti Classico),Red Blend,88,54.0,"Aromas that recall underbrush, toast, oak and ripe black-skinned berry come together on this. The tightly wound palate offers dried red currant, raw cherry, roasted coffee bean and a note of sage while dusty, almost grainy tannins clench the finish."
Italy,Tuscany,Nottola 2013  Rosso di Montepulciano,Red Blend,88,18.0,"Made with 80% Sangiovese, 10% Merlot and 10% Canaiolo, this opens with subtle aromas of blue flower and baking spice. On the fresh palate, teeth-coating tannins support wild cherry and white pepper. Drink through 2016."
Italy,Tuscany,Casa Emma 2012 Riserva  (Chianti Classico),Red Blend,88,,"Aromas of mature plum, vanilla, menthol and a touch of exotic spice unfold in the glass. The soft, fruity palate doles out fleshy black cherry, crushed raspberry and a note of baking spice framed in polished, fine-grained tannins. Enjoy through 2018."
Italy,Tuscany,Fattoria di Magliano 2014 Heba  (Morellino di Scansano),Red Blend,89,28.0,"Made with 95% Sangiovese and 5% Syrah, this easygoing red opens with aromas that recall red berry, dark spice and blue flower. The fresh palate offers juicy strawberry, cinnamon and a white pepper note alongside bright acidity and silky tannins."
Italy,Tuscany,Rocca delle Macìe 2012 Campomaccione  (Morellino di Scansano),Red Blend,87,15.0,"A bright, sunny Morellino, it's made with 90% Sangiovese, 10% Merlot and Cabernet Sauvignon. It offers a juicy palate loaded with cherry, raspberry and black pepper sensations. Fruity and straightforward, this is made for sheer drinking pleasure so enjoy soon."
Italy,Tuscany,Terre di Melazzano 2009 Elikia Riserva  (Chianti Classico),Red Blend,87,30.0,"This blend of 85% Sangiovese, 10% Merlot and 5% Cabernet Sauvignon leads with aromas of underbrush, plum, spice and toasted notes. The palate opens with juicy black cherry accented with black pepper and mocha but it has an abrupt, tannic finish."
Italy,Tuscany,Castello di Monsanto 2010 Riserva  (Chianti Classico),Red Blend,87,25.0,"This wine starts with aromas of espresso, underbrush, berries and menthol along with a slightly medicinal note. The palate opens with black cherry, coffee, licorice and espresso alongside assertive tannins but then finishes abruptly, closing on an astringent note."
Italy,Tuscany,Argiano 2010 Solengo Red (Toscana),Red Blend,87,75.0,"This oak-dominated wine recalls the ubiquitous wood-driven Tuscan offerings from the late 1990s and early 2000s. A blend of Cabernet, Petit Verdot, Merlot and Syrah, it delivers hardcore oak, wood chips, vanilla, chocolate and espresso sensations, with black currant and blackberry lying low in the foreground."
Italy,Veneto,De Stefani 2008 Terre Nobili Red (Veneto),Red Blend,87,69.0,"“Terre Nobili,” which is Italian for “noble lands,” is a blend of 70% Cabernet Sauvignon with Merlot and Refosco. Aged for 24 months in oak, it opens with bright fruit intensity, bearing notes of spice, rosemary and tobacco. The mouthfeel is acidic, making it a good choice to enjoy with cheesy lasagna with béchamel sauce."
Italy,Tuscany,Vecchia Cantina di Montepulciano 2008 Poggio Stella Pleos Red (Rosso di Toscana),Red Blend,87,19.0,"This blend of Sangiovese, Cabernet Sauvignon and Merlot opens with savory aromas of cured meat and dusty black pepper with some black olive, licorice and dried cassis. The wine shows a brawny personality with tight, slightly gritty tannins on the close."
Italy,Piedmont,Le Piane 2007  Boca,Red Blend,93,55.0,"Multifaceted aromas of dark cherry, leather, pressed violet, iron, dark spice and a balsamic note take shape on this intriguing red. Despite its age, the wine still shows freshness, power and finesse, offering mature black cherry, white pepper and star anise alongside velvety tannins. A mineral note lifts the finish."
Italy,Piedmont,Proprietà Sperino 2013 Uvaggio Red (Coste della Sesia),Red Blend,93,33.0,"What a delightful wine this is. Loaded with finesse, it opens with lovely scents of red berry, crushed rose, graphite, cooking spice and Alpine herb. The beguiling medium-bodied palate offers sour cherry, raspberry, white pepper and mineral while fresh acidity and polished tannins provide impeccable balance. It's already drinking beautifully but will also provide several more years of pure enjoyment."
Italy,Sicily & Sardinia,Vigne Surrau 2013 Barriu Red (Isola dei Nuraghi),Red Blend,88,36.0,"Made with 30% Cannonau, 30% Carignano, 30% Cabernet Sauvignon and 10% Syrah, this offers aromas of black currant, cedar and a whiff of cooking spice. The firm palate delivers black cherry jam, clove and a hint of tobacco framed in chewy tannins. Enjoy through 2019."
Italy,Tuscany,Boscarelli 2012 Prugnolo  (Rosso di Montepulciano),Red Blend,89,20.0,"This vibrant Rosso weaves together ripe plum, violet, crushed black cherry, sweet cake spices, menthol and Mediterranean herbs. The juicy palate is balanced by supple tannins and fresh acidity. It's already accessible but will offer easy-drinking enjoyment through at least 2016."
Italy,Tuscany,Tenuta Il Faggeto 2012 Lupaio  (Rosso di Montepulciano),Red Blend,89,13.0,"Made with Prugnolo Gentile, the local name for Sangiovese, and Canaiolo, this easygoing but delicious wine delivers juicy flavors of wild cherry, crushed raspberry, cinnamon and vanilla. It's fresh with a moderately tannic structure. Drink through 2016."
Italy,Southern Italy,Di Majo Norante 2009 Don Luigi Riserva Red (Molise),Red Blend,90,35.0,"A proud signature of Molise, Don Luigi Riserva is a lovely Montepulciano-based wine—with 10% Aglianico—that opens with dark aromas of leather, tobacco, bitter chocolate and plump blackberry. It delivers solid tannins backed by smooth concentration."
Italy,Tuscany,Conti di Sn Bonifacio 2012 Docet Red (Toscana),Red Blend,88,35.0,"Made with Cabernet Franc and Cabernet Sauvignon in equal parts, this offers subtle aromas of black currant and licorice. The concentrated approachable palate provides plum, vanilla and French oak alongside chewy tannins."
Italy,Tuscany,Lornano 2012 Commendator Enrico Red (Toscana),Red Blend,88,39.0,"Made with 50% Sangiovese, 25% Merlot and 25% Cabernet Sauvignon, this opens with aromas of red cherry and vanilla. The palate delivers red plum, tangerine and a hint of clove alongside bracing tannins."
Italy,Tuscany,Pietro Beconcini 2014 Maurleo Red (Toscana),Red Blend,88,18.0,"Made with 50% Sangiovese and 50% Malvasia Nera, this offers aromas suggesting black plum, underbrush and cooking spice. The palate reveals black cherry, ground pepper and anise alongside firm, polished tannins."
Italy,Tuscany,Poggio Mandorlo 2010 La Querce  (Montecucco),Red Blend,88,25.0,"Made with 90% Sangiovese and 10% Merlot, this opens with aromas of prune and baking spice. The straightforward palate offers dried black cherry, raspberry jam and toast alongside fine-grained tannins."
Italy,Tuscany,Sangervasio 2010 A Sirio Red (Toscana),Red Blend,88,45.0,"Made with 95% Sangiovese and 5% Cabernet Sauvignon, the nose reveals aromas of black cherry and leather. The concentrated palate displays red plum and a touch of anise alongside somewhat evolved but still mouth-puckering tannins."
Italy,Tuscany,Canneto 2006 Filippone Red (Toscana),Red Blend,92,40.0,"Filippone is a 50-50 blend of Sangiovese and Merlot that is layered tight with aromas of wild berries, blue flower, plush cherry, moist earth and a touch of playful spice. The structure is firm without being hard and the wine would pair with pasta or meat."
Italy,Tuscany,Podere Brizio 2007 Leonensis Red (Sant'Antimo),Red Blend,92,,"Leonensis is a truly beautiful blend of Sangiovese (50%) with Cabernets Sauvignon and Franc that opens with plush and thick aromas of chocolate, spice, almond paste, black fruit, cherry and cassis. In the mouth, the wine imparts a soft, smooth texture and long finish."
Italy,Tuscany,Podere Sapaio 2008 Volpolo  (Bolgheri),Red Blend,92,50.0,". This rich and opulent blend of Cabernet Sauvignon, Merlot and Petit Verdot delivers an intense bouquet of chocolate, cherry, blackberry, spice, nutmeg and polished stone. The wine ends with firm, biting tannins and flavors of chocolate essence. Give it three to five years of bottle aging."
Italy,Tuscany,Donna Olimpia 1898 2007 Millepassi  (Bolgheri Superiore),Red Blend,92,,"Millepassi (one-thousand footsteps) is an austere and sophisticated Bolgheri blend of Cabernet Sauvignon, Petit Verdot and Merlot. The wine is very ripe (just shy of being exaggeratedly mature or jammy) with bright aromas of strawberry, spice, blackberry and dense chocolate."
Italy,Tuscany,Tenuta San Guido 2008 Guidalberto Red (Toscana),Red Blend,91,45.0,"Guidalberto (a 60-40 blend of Cabernet Sauvignon and Merlot) opens with dense, inky concentration and fresh tones of forest fruit and wild blackberry. The wine is bright and silky with a fresh cherry fade: Pair it with spezzatino di manzo (classic beef stew)."
Italy,Tuscany,Fattoria Montellori 2010 Salamartano Red (Toscana),Red Blend,89,49.0,"Made from Cabernet Sauvignon, Cabernet Franc, Merlot and a drop of Petit Verdot, this opens with aromas of red currant, cedar, toasted notes and a whiff of exotic spice. Black pepper, espresso and grilled herb accent the core of fleshy black cherry and cassis. Tightly wound tannins provide the framework and leave an astringent finish, while an anise note marks the close."
Italy,Tuscany,Marchesi de' Frescobaldi 2013 Terre More dell'Ammiraglia Red (Toscana),Red Blend,88,17.0,"Here's a savory, easygoing blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Syrah that opens with aromas of red berry and cooking spice. The fresh palate offers black cherries, crushed strawberries, white pepper and a hint of clove alongside bright acidity and fine-grained tannins. Drink now."
Italy,Tuscany,Mazzoni 2012 Red (Toscana),Red Blend,88,20.0,"Sangiovese and Merlot grapes are behind this ripe red. It opens with aromas of fleshy black cherry, black currant, blue flowers and oak-driven spice that carry over to the palate together with a mocha note. Grippy tannins provide the backbone."
Italy,Tuscany,Fattoria Mantellassi 2009 Riserva Le Sentinelle  (Morellino di Scansano),Red Blend,87,20.0,"This blend of 85% Sangiovese and 15% Alicante has aromas of espresso, blue flower, red and black berries. The palate offers toasted oak, coffee, bell pepper, and black cherry accented with black pepper. It closes with astringent wood tannins."
Italy,Tuscany,La Castellina 2010 Squarcialupi Riserva  (Chianti Classico),Red Blend,87,35.0,"This blend of 90% Sangiovese, 5% Cabernet Sauvignon and 5% Merlot opens with leafy, almost weedy aromas that burn off to reveal black fruit and green pepper. On the palate, a core of black cherry mingles with espresso and coffee notes. Round with velvety tannins, this is already accessible so enjoy soon."
Italy,Tuscany,La Castellina 2010 Tommaso Bojola Riserva  (Chianti Classico),Red Blend,87,57.0,"A blend of 80% Sangiovese, 15% Cabernet Sauvignon and 5% Merlot, this wine begins with aromas of oak, vanilla, toast and espresso. The palate offers up ripe black cherry, black currant and coffee sweetened with vanilla. It finishes on a note of drying wood tannins."
Italy,Tuscany,La Selva 2011  Morellino di Scansano,Red Blend,87,18.0,Sour cherry and raspberry aromas lead the way in this red blend made from organically farmed grapes. The ripe fruit carries over to the palate alongside angular tannins. It's rather one-dimensional but will pair well with hearty pasta dishes and mild cheeses.
Italy,Tuscany,Loacker 2011 Valdifalco  (Morellino di Scansano),Red Blend,87,18.0,"Ripe black cherry, blackberry and black pepper sensations dominate this brooding blend of 86% Sangiovese and 14% Syrah. The spicy, dense palate is forward and warm accompanied by bracing tannins that carry through to the finish. It's shy on fresh acidity so best enjoy this soon."
Italy,Tuscany,Marchesi de' Frescobaldi 2010 Riserva Pietraregia dell'Ammiraglia  (Morellino di Scansano),Red Blend,87,25.0,"A blend of 85% Sangiovese, 10% Ciliegiolo and 5% Syrah, this offers subtle aromas of black fruit and spice. The fresh palate delivers sour cherry, raspberry, blueberry and hints of black pepper notes alongside drying tannins. There's not much complexity but it's enjoyable."
Italy,Tuscany,Querceto di Castellina 2011 Sei Gran Selezione  (Chianti Classico),Red Blend,92,45.0,"Rich and round, this boasts aromas of mature dark-skinned fruit, mocha and a hint of baking spice. Smooth, polished tannins support juicy flavors of black cherry, fleshy plum, cinnamon, vanilla and a hint of chopped herb while a chocolate note closes the finish. It will make fine drinking over the next few years. Enjoy through 2020."
Italy,Central Italy,Cantina Fratelli Pardi 2010  Montefalco Rosso,Red Blend,88,15.0,"Here's a savory blend of Sangiovese, Sagrantino, Cabernet and Merlot that delivers ripe red cherry, white and black pepper, with a hint of orange peel. It's still very tannic, and finishes and on a note of espresso. Drink 2015–2020."
